dataset,origin,Random,Saliency,GuidedBackprop,GI,DeepLift,DeepLiftShap,attn,rollout,EXITT
ElectricDevices,0.6990014265335235,0.5770976527039294,0.5405265205550512,0.5850084295162754,0.5219815847490598,0.4998054727013357,0.4998054727013357,0.4388535857865387,0.3627285695759304,0.5339125924004668
FaceAll,0.7207100591715976,0.6988165680473373,0.3828402366863905,0.4544378698224852,0.1207100591715976,0.0745562130177514,,0.1923076923076923,0.1355029585798816,0.0751479289940828
FaceFour,0.9204545454545454,0.8863636363636364,0.5909090909090909,0.6704545454545454,0.4090909090909091,0.3181818181818182,,0.6022727272727273,0.4431818181818182,0.3409090909090909
FacesUCR,0.8160975609756097,0.7790243902439025,0.5478048780487805,0.7136585365853658,0.3258536585365854,0.3414634146341463,0.3414634146341463,0.3634146341463414,0.4375609756097561,0.1770731707317073
FiftyWords,0.676923076923077,0.6351648351648351,0.3494505494505494,0.5164835164835165,0.2901098901098901,0.2835164835164835,0.2835164835164835,0.5230769230769231,0.5032967032967033,0.2505494505494505
Fish,0.7714285714285715,0.7314285714285714,0.32,0.3371428571428571,0.1371428571428571,0.1085714285714285,0.1085714285714285,0.5771428571428572,0.2171428571428571,0.0685714285714285
FreezerRegularTrain,0.9564912280701754,0.9491228070175438,0.7729824561403509,0.5129824561403509,0.4554385964912281,0.4708771929824561,0.4708771929824561,0.5592982456140351,0.6024561403508772,0.5189473684210526
Fungi,0.9301075268817204,0.8548387096774194,0.5483870967741935,0.7365591397849462,0.4569892473118279,0.3010752688172043,0.3010752688172043,0.1397849462365591,0.1451612903225806,0.2580645161290322
GunPoint,0.9133333333333332,0.8466666666666667,0.5066666666666667,0.8733333333333333,0.2933333333333333,0.2866666666666667,0.2866666666666667,0.8133333333333334,0.7866666666666666,0.3
GunPointAgeSpan,0.9335443037974684,0.7215189873417721,0.4715189873417721,0.5981012658227848,0.6424050632911392,0.240506329113924,0.240506329113924,0.5474683544303798,0.4841772151898734,0.5949367088607594
GunPointMaleVersusFemale,0.9525316455696202,0.8734177215189873,0.9208860759493672,1.0,0.5348101265822784,0.5379746835443038,0.5379746835443038,0.7373417721518988,0.7373417721518988,0.5854430379746836
GunPointOldVersusYoung,0.9682539682539684,0.8317460317460318,0.8095238095238095,0.5365079365079365,0.6063492063492063,0.7682539682539683,0.7682539682539683,0.5238095238095238,0.5238095238095238,0.6444444444444445
Ham,0.8095238095238095,0.7714285714285715,0.5428571428571428,0.5428571428571428,0.2666666666666666,0.2285714285714285,,0.6571428571428571,0.6095238095238096,0.2571428571428571
Herring,0.640625,0.625,0.59375,0.609375,0.046875,0.046875,0.046875,0.59375,0.59375,0.046875
InsectEPGRegularTrain,0.8313253012048193,0.7911646586345381,0.4738955823293173,0.8313253012048193,0.8313253012048193,0.8313253012048193,,0.8313253012048193,0.8313253012048193,0.4738955823293173
InsectEPGSmallTrain,0.9076305220883534,0.5261044176706827,0.5261044176706827,0.5261044176706827,0.5261044176706827,0.5261044176706827,,0.5261044176706827,0.5261044176706827,0.5220883534136547
InsectWingbeatSound,0.5974747474747475,0.5833333333333334,0.5060606060606061,0.6313131313131313,0.2686868686868687,0.2580808080808081,,0.4808080808080808,0.5181818181818182,0.2323232323232323
ItalyPowerDemand,0.9271137026239068,0.8571428571428571,0.5830903790087464,0.4441205053449951,0.379980563654033,0.379980563654033,,0.6064139941690962,0.521865889212828,0.3605442176870748
LargeKitchenAppliances,0.6693333333333333,0.6213333333333333,0.4746666666666667,0.5626666666666666,0.2773333333333333,0.248,0.248,0.384,0.3706666666666666,0.2986666666666667
Lightning2,0.7704918032786885,0.7704918032786885,0.6557377049180327,0.7704918032786885,0.5245901639344263,0.5409836065573771,0.5409836065573771,0.6721311475409836,0.6721311475409836,0.4590163934426229
Lightning7,0.7123287671232876,0.6986301369863014,0.3835616438356164,0.6027397260273972,0.2054794520547945,0.1643835616438356,,0.2465753424657534,0.2191780821917808,0.0684931506849315
MedicalImages,0.7065789473684211,0.675,0.5447368421052632,0.6552631578947369,0.4618421052631579,0.4552631578947368,0.4552631578947368,0.5802631578947368,0.5710526315789474,0.4355263157894737
MelbournePedestrian,0.8876588765887659,0.7277572775727758,0.6744567445674456,0.6449364493644937,0.6576465764657646,0.5740057400574006,0.5740057400574006,0.7236572365723657,0.6236162361623616,0.4772447724477244
MiddlePhalanxOutlineAgeGroup,0.6363636363636364,0.6233766233766234,0.5714285714285714,0.6428571428571429,0.4935064935064935,0.512987012987013,0.512987012987013,0.6038961038961039,0.5844155844155844,0.4935064935064935
MiddlePhalanxOutlineCorrect,0.7972508591065293,0.7560137457044673,0.584192439862543,0.852233676975945,0.3367697594501718,0.3470790378006873,0.3470790378006873,0.7525773195876289,0.7147766323024055,0.3917525773195876
MiddlePhalanxTW,0.5714285714285714,0.5064935064935064,0.1493506493506493,0.3376623376623376,0.3051948051948052,0.1623376623376623,0.1623376623376623,0.564935064935065,0.564935064935065,0.0714285714285714
MoteStrain,0.8282747603833865,0.797923322683706,0.4712460063897764,0.7268370607028753,0.6781150159744409,0.6198083067092651,0.6198083067092651,0.7795527156549521,0.7875399361022364,0.3618210862619808
OSULeaf,0.5495867768595041,0.5165289256198347,0.2066115702479339,0.4132231404958678,0.2396694214876033,0.2438016528925619,0.2438016528925619,0.5165289256198347,0.5206611570247934,0.140495867768595
PhalangesOutlinesCorrect,0.7878787878787878,0.5955710955710956,0.4685314685314685,0.5361305361305362,0.2925407925407925,0.296037296037296,0.296037296037296,0.4965034965034965,0.4137529137529137,0.3671328671328671
Plane,0.9714285714285714,0.8952380952380953,0.1904761904761904,0.2,0.2476190476190476,0.1619047619047619,,0.2,0.3619047619047619,0.1619047619047619
PowerCons,0.95,0.9444444444444444,0.8111111111111111,0.8,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.7166666666666667,0.7222222222222222,0.6888888888888889
ProximalPhalanxOutlineAgeGroup,0.8536585365853658,0.8,0.4292682926829268,0.8829268292682927,0.4,0.4,0.4,0.551219512195122,0.5170731707317073,0.4
ProximalPhalanxOutlineCorrect,0.865979381443299,0.845360824742268,0.6529209621993127,0.6597938144329897,0.6357388316151202,0.6254295532646048,0.6254295532646048,0.7010309278350515,0.7010309278350515,0.872852233676976
ProximalPhalanxTW,0.7707317073170732,0.7024390243902439,0.2195121951219512,0.4097560975609756,0.4585365853658537,0.1609756097560975,0.1609756097560975,0.4,0.5853658536585366,0.0780487804878048
RefrigerationDevices,0.5386666666666666,0.48,0.5786666666666667,0.4826666666666667,0.5013333333333333,0.488,0.488,0.4906666666666666,0.48,0.4266666666666667
ShapeletSim,0.4944444444444444,0.4611111111111111,0.4944444444444444,0.5333333333333333,0.4833333333333333,0.3666666666666666,0.3666666666666666,0.4555555555555555,0.4722222222222222,0.4222222222222222
ShapesAll,0.7016666666666667,0.675,0.2416666666666666,0.4616666666666666,0.2716666666666666,0.2083333333333333,,0.6416666666666667,0.5516666666666666,0.1466666666666666
SmallKitchenAppliances,0.696,0.6826666666666666,0.6746666666666666,0.5066666666666667,0.3733333333333333,0.3493333333333333,0.3493333333333333,0.3386666666666666,0.3386666666666666,0.2773333333333333
SmoothSubspace,0.9466666666666668,0.82,0.58,0.6,0.5066666666666667,0.4933333333333333,0.4933333333333333,0.84,0.8533333333333334,0.5133333333333333
SonyAIBORobotSurface1,0.7820299500831946,0.7770382695507487,0.4891846921797005,0.4792013311148086,0.3094841930116472,0.2645590682196339,,0.5008319467554077,0.562396006655574,0.2828618968386023
SonyAIBORobotSurface2,0.7838405036726128,0.7565582371458552,0.5351521511017838,0.7848898216159497,0.5487932843651626,0.359916054564533,0.359916054564533,0.7481636935991606,0.7555089192025184,0.2581322140608604
Strawberry,0.927027027027027,0.8378378378378378,0.6783783783783783,0.8810810810810811,0.5351351351351351,0.5243243243243243,0.5243243243243243,0.7081081081081081,0.772972972972973,0.6459459459459459
SwedishLeaf,0.8592,0.7584,0.2592,0.3456,0.2864,0.3744,0.3744,0.3008,0.2128,0.088
Symbols,0.8311557788944723,0.7688442211055276,0.4381909547738693,0.742713567839196,0.5577889447236181,0.2834170854271357,,0.450251256281407,0.549748743718593,0.2804020100502513
SyntheticControl,0.95,0.92,0.6666666666666666,0.7933333333333333,0.6233333333333333,0.65,0.65,0.73,0.71,0.5433333333333333
ToeSegmentation1,0.7105263157894737,0.7105263157894737,0.7149122807017544,0.5570175438596491,0.1973684210526315,0.1535087719298245,0.1535087719298245,0.5307017543859649,0.5263157894736842,0.1885964912280701
ToeSegmentation2,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154
Trace,0.97,0.95,0.62,0.91,0.9,0.87,0.87,0.49,0.49,0.57
TwoPatterns,0.96975,0.97025,0.8505,0.87125,0.3145,0.2185,0.2185,0.59675,0.59875,0.30025
UMD,0.9722222222222222,0.9791666666666666,0.8819444444444444,0.875,0.7638888888888888,0.75,0.75,0.7013888888888888,0.6944444444444444,0.5555555555555556
Wine,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
WordSynonyms,0.5564263322884012,0.5376175548589341,0.3322884012539185,0.5078369905956113,0.2460815047021943,0.238244514106583,0.238244514106583,0.3338557993730408,0.3620689655172414,0.1786833855799373
Worms,0.5064935064935064,0.4935064935064935,0.4415584415584415,0.4025974025974026,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.4155844155844156,0.3766233766233766,0.3376623376623376
ArticularyWordRecognition,0.9266666666666666,0.87,0.5133333333333333,0.73,0.1933333333333333,0.2066666666666666,0.2066666666666666,0.8533333333333334,0.81,0.12
BasicMotions,0.975,0.975,1.0,0.975,0.625,0.65,0.65,0.975,0.95,0.65
CharacterTrajectories,0.9561281337047354,0.7806406685236769,0.9164345403899722,0.8293871866295265,0.5389972144846796,0.5863509749303621,0.5863509749303621,0.9512534818941504,0.9568245125348188,0.5027855153203342
Cricket,0.9583333333333334,0.9027777777777778,0.25,0.5694444444444444,0.1944444444444444,0.125,0.125,0.9305555555555556,0.9305555555555556,0.1944444444444444
Epilepsy,0.9057971014492754,0.9057971014492754,0.7681159420289855,0.8478260869565217,0.5217391304347826,0.5072463768115942,0.5072463768115942,0.8840579710144928,0.8985507246376812,0.4927536231884058
ERing,0.8851851851851852,0.8518518518518519,0.3666666666666666,0.8185185185185185,0.4333333333333333,0.3703703703703703,0.3703703703703703,0.8222222222222222,0.8074074074074075,0.3333333333333333
FaceDetection,0.5717934165720772,0.5700908059023837,0.554483541430193,0.550794551645857,0.0,0.0,0.0,0.554199772985244,0.5550510783200908,0.0
FingerMovements,0.57,0.5,0.53,0.58,0.0,0.0,0.0,0.6,0.59,0.02
HandMovementDirection,0.4729729729729729,0.3648648648648648,0.2027027027027027,0.2027027027027027,0.027027027027027,0.0,0.0,0.4189189189189189,0.4324324324324324,0.0
Heartbeat,0.7463414634146341,0.7560975609756098,0.7658536585365854,0.7414634146341463,0.3902439024390244,0.3804878048780488,0.3804878048780488,0.7414634146341463,0.7414634146341463,0.5902439024390244
JapaneseVowels,0.9432432432432432,0.9378378378378378,0.8756756756756757,0.8837837837837837,0.2756756756756757,0.227027027027027,0.227027027027027,0.8810810810810811,0.8918918918918919,0.3567567567567568
Libras,0.8333333333333334,0.7166666666666667,0.4444444444444444,0.6055555555555555,0.3666666666666666,0.3166666666666666,0.3166666666666666,0.6055555555555555,0.5944444444444444,0.2888888888888888
LSST,0.5952960259529603,0.5733982157339822,0.5255474452554745,0.5571776155717761,0.2944038929440389,0.278588807785888,0.278588807785888,0.5401459854014599,0.5231143552311436,0.3195458231954582
MotorImagery,0.58,0.51,0.51,0.37,0.0,0.0,,0.52,0.52,0.01
NATOPS,0.9055555555555556,0.9,0.8722222222222222,0.7166666666666667,0.4555555555555555,0.4277777777777777,0.4277777777777777,0.7555555555555555,0.6666666666666666,0.4777777777777778
PEMS-SF,0.838150289017341,0.8208092485549133,0.7398843930635838,0.5549132947976878,0.0867052023121387,0.1040462427745664,0.1040462427745664,0.4335260115606936,0.4335260115606936,0.0
PenDigits,0.9711263579188107,0.8779302458547742,0.8430531732418525,0.8136077758719268,0.5926243567753001,0.6103487707261293,0.6103487707261293,0.842481417953116,0.8687821612349914,0.5248713550600344
RacketSports,0.8421052631578947,0.8157894736842105,0.8157894736842105,0.6973684210526315,0.3486842105263157,0.3421052631578947,0.3421052631578947,0.7697368421052632,0.7697368421052632,0.3223684210526316
SelfRegulationSCP1,0.7952218430034129,0.7918088737201365,0.5597269624573379,0.8532423208191127,0.3276450511945392,0.3003412969283277,0.3003412969283277,0.764505119453925,0.8020477815699659,0.3617747440273037
SelfRegulationSCP2,0.5444444444444444,0.5277777777777778,0.4944444444444444,0.4222222222222222,0.0666666666666666,0.0555555555555555,0.0555555555555555,0.5,0.5166666666666667,0.0722222222222222
UWaveGestureLibrary,0.8125,0.790625,0.7375,0.746875,0.359375,0.3875,0.3875,0.74375,0.778125,0.38125
AppliancesEnergy,2.638840924769626,2.8983772867945343,3.9552863322897305,5.481388506993425,6.770810127258301,7.373149833718218,7.373149833718218,2.947963826551515,3.760308909611433,8.062573809618543
LiveFuelMoistureContent,31.13810539245605,31.10688209533692,31.04474639892578,31.140321731567383,31.016679763793945,31.016679763793945,,31.093032836914062,31.08711624145508,31.10223197937012
IEEEPPG,26.90219688415528,26.902305603027344,26.902359008789062,26.90231132507324,26.90264129638672,26.90264129638672,,26.90219116210937,,26.902217864990234
FloodModeling1,0.0169984408291527,0.0173597019111232,0.0208630951500102,0.0213359404410339,0.0248398159431569,0.0255043435914467,0.0255043458737113,0.0229350880988156,0.0229982716757929,0.0210903044597486
BenzeneConcentration,1.624269541376998,2.646565183412275,8.100306620504647,8.027007767451733,7.3533358730520435,7.231959291849935,7.231959291849935,5.9670816856126105,6.360130771276199,7.90672234492562
Covid3Month,0.0442988348624871,0.0463404977304217,0.0490457192541816,0.0492482800679583,0.0527237952180629,0.0565222168430109,0.0565222168430109,0.0544085840601542,0.0506495432133555,0.0566521069793235
BeijingPM10Quality,104.02832584505528,114.3511202871992,117.7380111001222,115.12034718475051,111.0779041090081,111.07342025660324,111.07346421681912,103.85409875457492,103.54286080381158,140.68479978528242
