dataset,origin,Random,Saliency,GuidedBackprop,GI,DeepLift,DeepLiftShap,attn,rollout,EXITT
Earthquakes,0.7867170263788968,0.7769208633093525,0.7194676258992807,0.7242086330935251,0.7122086330935251,0.7048752997601918,0.7048752997601918,0.7530047961630695,0.7577362110311752,0.6858752997601919
ECG200,0.8766666666666666,0.8333333333333334,0.7799999999999999,0.6166666666666667,0.4866666666666666,0.4866666666666666,0.4866666666666666,0.71,0.6966666666666667,0.4366666666666667
ECG5000,0.9083333333333332,0.9072592592592592,0.8280370370370371,0.7988518518518518,0.8454814814814816,0.7806296296296297,0.9083333333333332,0.682074074074074,0.6679629629629629,0.6207037037037036
ECGFiveDays,0.8904301200154858,0.87912814556717,0.7394506387921022,0.662105303910182,0.2123817266744095,0.204123112659698,0.204123112659698,0.6075009678668215,0.5765845915602014,0.1308253968253968
ElectricDevices,0.7110124497471145,0.5905560887044481,0.5651043530886612,0.5884581334024986,0.5271144252799033,0.5035954696753555,0.5035954696753555,0.4738966411619764,0.4138729952881164,0.5175399645528034
FaceAll,0.7329704142011835,0.7178639053254438,0.5412741617357002,0.5436351084812623,0.2153214990138067,0.1999112426035502,0.7329704142011835,0.2874852071005917,0.2859072978303748,0.132680473372781
FaceFour,0.9432121212121212,0.8902727272727272,0.5152424242424242,0.7349393939393939,0.5417272727272727,0.4659999999999999,0.9432121212121212,0.6324848484848485,0.5075151515151515,0.2916363636363636
FacesUCR,0.8307479674796747,0.804260162601626,0.6211707317073171,0.7247886178861789,0.3889349593495935,0.3648861788617886,0.3648861788617886,0.4034308943089431,0.4526341463414634,0.2212926829268292
FiftyWords,0.6938131868131867,0.6425201465201464,0.3648827838827839,0.5333186813186813,0.2622857142857142,0.2476886446886446,0.2476886446886446,0.5157838827838828,0.4395714285714285,0.226989010989011
Fish,0.7866190476190477,0.7201428571428571,0.2608571428571428,0.3504761904761904,0.1829999999999999,0.1369999999999999,0.1369999999999999,0.3389047619047619,0.219,0.1391428571428571
FreezerRegularTrain,0.9665029239766082,0.9437251461988304,0.8415672514619882,0.5743391812865497,0.3433859649122806,0.3201461988304093,0.3201461988304093,0.5462807017543859,0.5627076023391813,0.3563859649122807
Fungi,0.9120250896057348,0.870931899641577,0.6238028673835125,0.7455304659498209,0.4962795698924731,0.4049713261648746,0.3369713261648746,0.1703225806451612,0.1378996415770609,0.3405913978494623
GunPoint,0.9288888888888888,0.8267777777777777,0.5,0.8577777777777778,0.3688888888888888,0.3177777777777777,0.3177777777777777,0.657888888888889,0.6023333333333333,0.3734444444444444
GunPointAgeSpan,0.9578016877637132,0.6678227848101265,0.4914810126582278,0.5135864978902953,0.5496919831223629,0.408337552742616,0.4250042194092827,0.6276329113924051,0.5938227848101265,0.5453713080168776
GunPointMaleVersusFemale,0.9746835443037972,0.8807215189873417,0.7205822784810128,0.999,0.4323881856540084,0.416675105485232,0.416675105485232,0.7353417721518988,0.7372278481012658,0.4463206751054852
GunPointOldVersusYoung,0.9851851851851852,0.8211640211640212,0.7777777777777777,0.782010582010582,0.70905291005291,0.7586878306878306,0.7586878306878306,0.7481481481481481,0.7407407407407408,0.7227513227513227
Ham,0.8191746031746033,0.7904761904761904,0.6284761904761904,0.6728730158730158,0.2444285714285714,0.2063492063492063,0.8191746031746033,0.6506825396825396,0.5936666666666667,0.3048253968253968
Herring,0.6720416666666665,0.6405416666666667,0.5938333333333333,0.5935,0.2396666666666666,0.2343333333333333,0.2343333333333333,0.5990416666666666,0.5938333333333333,0.3697916666666667
InsectEPGRegularTrain,0.8312168674698796,0.8058299866131192,0.5930736278447122,0.8312168674698796,0.7122168674698796,0.8312168674698796,0.8312168674698796,0.8312168674698796,0.8312168674698796,0.5930736278447122
InsectEPGSmallTrain,0.9692101740294512,0.5114029451137885,0.4070696117804551,0.4070696117804551,0.4070696117804551,0.4070696117804551,0.9692101740294512,0.5260696117804552,0.4070696117804551,0.4070642570281124
InsectWingbeatSound,0.6136498316498317,0.5911414141414141,0.4803468013468013,0.5888922558922559,0.2767979797979798,0.2562929292929293,0.6136498316498317,0.4487205387205387,0.3695791245791245,0.17703367003367
ItalyPowerDemand,0.939789439585358,0.8708840298023972,0.5464502753482345,0.4759345643019112,0.4126206673145448,0.4136112730806607,0.939789439585358,0.7108947197926789,0.598200518302559,0.3955315840621962
LargeKitchenAppliances,0.6711111111111111,0.633,0.5164444444444444,0.5848888888888889,0.2872222222222222,0.2471111111111111,0.2471111111111111,0.4052222222222221,0.3671111111111111,0.2765555555555556
Lightning2,0.7924590163934425,0.7486721311475409,0.6175737704918033,0.7703989071038251,0.4807377049180328,0.4917377049180327,0.4917377049180327,0.6668251366120219,0.6558251366120219,0.4860819672131147
Lightning7,0.7169863013698631,0.6667214611872146,0.3562054794520548,0.5389634703196348,0.2418858447488584,0.164255707762557,0.7169863013698631,0.3607397260273973,0.3287762557077625,0.1369908675799086
MedicalImages,0.7228245614035087,0.6801403508771929,0.5722631578947368,0.6727894736842105,0.4601578947368421,0.4453859649122806,0.4443859649122807,0.5508421052631579,0.5573157894736842,0.4359824561403508
MelbournePedestrian,0.9039692496924968,0.7026412464124642,0.672694410277436,0.6622842695093617,0.6292841328413284,0.5410634139674729,0.5410634139674729,0.6904347410140769,0.6243673636736368,0.4478761787617876
MiddlePhalanxOutlineAgeGroup,0.6384155844155844,0.6320909090909091,0.5779523809523809,0.6494112554112554,0.5023203463203463,0.5131471861471861,0.5131471861471861,0.599561038961039,0.5842683982683982,0.512987012987013
MiddlePhalanxOutlineCorrect,0.8121672394043529,0.7686334478808705,0.5852554410080183,0.8280343642611684,0.3001374570446735,0.3057193585337915,0.3057193585337915,0.7616334478808705,0.7215784650630012,0.3986048109965636
MiddlePhalanxTW,0.5842857142857143,0.5216536796536797,0.1559004329004328,0.3202770562770562,0.3332987012987012,0.1059393939393939,0.1059393939393939,0.4975367965367965,0.4913809523809524,0.0996320346320345
MoteStrain,0.844849840255591,0.8258104366347178,0.6114653887113951,0.8265569755058572,0.6888903088391906,0.6345452609158678,0.6345452609158678,0.76368583599574,0.7652662406815761,0.3657571884984025
OSULeaf,0.5660578512396693,0.5110633608815427,0.2603085399449035,0.3415123966942148,0.1458787878787878,0.13899173553719,0.13899173553719,0.4378980716253443,0.4158539944903581,0.0949146005509641
PhalangesOutlinesCorrect,0.79997668997669,0.6547552447552447,0.5246184926184926,0.5780155400155401,0.3072478632478632,0.3052501942501942,0.3052501942501942,0.558045843045843,0.5023201243201243,0.372033411033411
Plane,0.9746031746031748,0.8856349206349207,0.1776349206349206,0.384047619047619,0.2539365079365079,0.1746349206349206,0.9746031746031748,0.3554761904761904,0.2792698412698413,0.1332698412698413
PowerCons,0.9666666666666668,0.9648148148148148,0.8666666666666666,0.8778888888888888,0.6907407407407407,0.6722222222222222,0.6722222222222222,0.7518518518518519,0.7646666666666667,0.6720740740740739
ProximalPhalanxOutlineAgeGroup,0.8601869918699186,0.813130081300813,0.4291788617886178,0.8780731707317072,0.3723577235772358,0.3772764227642276,0.3772764227642276,0.6470975609756098,0.6064878048780488,0.3740731707317072
ProximalPhalanxOutlineCorrect,0.8681134020618556,0.8328465063001146,0.6609839633447882,0.6413768613974798,0.5784868270332187,0.5841168384879726,0.5841168384879726,0.6917113402061856,0.6814146620847653,0.7526655211912944
ProximalPhalanxTW,0.7903658536585366,0.7236341463414634,0.1755040650406504,0.403390243902439,0.4798211382113821,0.2894796747967479,0.2894796747967479,0.6096178861788618,0.5919918699186991,0.0927479674796747
RefrigerationDevices,0.5494444444444444,0.5324444444444444,0.5316666666666666,0.5725555555555556,0.4241111111111111,0.4017777777777778,0.4017777777777778,0.4906666666666666,0.5067777777777778,0.375
ShapeletSim,0.5091481481481481,0.4797037037037037,0.4961481481481481,0.4907777777777777,0.4314444444444444,0.3575555555555555,0.3575555555555555,0.4925185185185185,0.4944074074074074,0.4037407407407407
ShapesAll,0.7166666666666667,0.638888888888889,0.2493333333333333,0.4628888888888889,0.2827777777777777,0.2305555555555555,0.7166666666666667,0.6123333333333333,0.5001111111111111,0.1734444444444444
SmallKitchenAppliances,0.7101111111111112,0.6906666666666667,0.6417777777777777,0.5181111111111112,0.3832222222222222,0.3607777777777778,0.3607777777777778,0.3432222222222221,0.3403333333333333,0.2942222222222222
SmoothSubspace,0.9621111111111113,0.8756666666666666,0.642,0.6665555555555556,0.5601111111111111,0.5243333333333333,0.5243333333333333,0.8667777777777778,0.8732222222222222,0.5201111111111111
SonyAIBORobotSurface1,0.798683860232945,0.7854819744869662,0.6904104270660012,0.5363621741541874,0.2853033832501386,0.2383533000554631,0.798683860232945,0.5845640599001664,0.5941048252911814,0.3200782029950083
SonyAIBORobotSurface2,0.8033913955928647,0.7849849597761455,0.6228293109478839,0.6910605106680657,0.5543480237845401,0.4047677509618748,0.4047677509618748,0.7632242042672264,0.7715858691850297,0.3642882126617698
Strawberry,0.9413513513513512,0.8693063063063063,0.6855405405405405,0.8127567567567567,0.48009009009009,0.4774864864864864,0.4774864864864864,0.5954504504504504,0.6683873873873875,0.5857207207207207
SwedishLeaf,0.8684,0.7007333333333333,0.2601333333333333,0.4181333333333333,0.2741333333333333,0.2842,0.2842,0.4533333333333333,0.3195333333333333,0.1088666666666666
Symbols,0.8517922948073702,0.8016063651591291,0.4086214405360134,0.7134556113902848,0.5846834170854271,0.2954623115577889,0.8517922948073702,0.5459530988274707,0.6067671691792295,0.313324958123953
SyntheticControl,0.9677777777777776,0.9334444444444444,0.7322222222222221,0.8532222222222222,0.6798888888888888,0.6521111111111111,0.6521111111111111,0.7266666666666666,0.7244444444444444,0.5387777777777778
ToeSegmentation1,0.716298245614035,0.7019122807017544,0.6346491228070175,0.7003684210526315,0.2192631578947368,0.1915380116959064,0.1915380116959064,0.5364152046783626,0.5336959064327486,0.1813333333333332
ToeSegmentation2,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103,0.8152564102564103
Trace,0.9866666666666668,0.9499999999999998,0.5966666666666667,0.7966666666666667,0.75,0.79,0.79,0.5566666666666668,0.5433333333333333,0.4533333333333333
TwoPatterns,0.97925,0.9774166666666666,0.8737499999999999,0.8854166666666666,0.34,0.1706666666666666,0.1706666666666666,0.632,0.6834166666666667,0.3165
UMD,0.9791666666666666,0.9745185185185185,0.8888518518518519,0.9073703703703704,0.7825000000000001,0.7337777777777778,0.7337777777777778,0.6760185185185185,0.6505185185185185,0.5578703703703703
Wine,0.5,0.5123333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333
WordSynonyms,0.5721400208986416,0.5397544409613375,0.2817523510971786,0.4675318704284221,0.2295245559038662,0.2002549634273771,0.2002549634273771,0.3604190177638453,0.3468045977011494,0.120287356321839
Worms,0.5106666666666667,0.4979999999999999,0.420047619047619,0.4243939393939394,0.2468484848484848,0.2208484848484848,0.2208484848484848,0.4157272727272727,0.2987272727272727,0.2944761904761904
