dataset,origin,Random,Saliency,GuidedBackprop,GI,DeepLift,DeepLiftShap,attn,rollout,EXITT
SonyAIBORobotSurface2,0.7838405036726128,0.7145855194123819,0.4889821615949632,0.8237145855194123,0.4994753410283316,0.279118572927597,0.279118572927597,0.7114375655823715,0.7219307450157397,0.1028331584470094
Strawberry,0.927027027027027,0.7216216216216216,0.6432432432432432,0.7594594594594595,0.5108108108108108,0.5108108108108108,0.5108108108108108,0.6432432432432432,0.6216216216216216,0.6432432432432432
SwedishLeaf,0.8592,0.5616,0.1024,0.2832,0.1872,0.1968,0.1968,0.064,0.0464,0.0144
Symbols,0.8311557788944723,0.7085427135678392,0.3839195979899497,0.7256281407035176,0.4864321608040201,0.2311557788944723,,0.385929648241206,0.3869346733668342,0.2160804020100502
SyntheticControl,0.95,0.8133333333333334,0.6233333333333333,0.8066666666666666,0.4733333333333333,0.4566666666666666,0.4566666666666666,0.56,0.5833333333333334,0.3833333333333333
ToeSegmentation1,0.7105263157894737,0.7412280701754386,0.6885964912280702,0.4122807017543859,0.1140350877192982,0.0482456140350877,0.0482456140350877,0.5043859649122807,0.4692982456140351,0.043859649122807
ToeSegmentation2,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154
Trace,0.97,0.9,0.58,0.92,0.86,0.84,0.84,0.48,0.41,0.28
TwoPatterns,0.96975,0.9665,0.52425,0.654,0.0715,0.00775,0.00775,0.254,0.27975,0.01725
UMD,0.9722222222222222,0.9722222222222222,0.7708333333333334,0.8611111111111112,0.7013888888888888,0.7152777777777778,0.7152777777777778,0.5555555555555556,0.5138888888888888,0.4097222222222222
Wine,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
WordSynonyms,0.5564263322884012,0.4686520376175548,0.3119122257053291,0.4717868338557994,0.1661442006269592,0.1551724137931034,0.1551724137931034,0.2225705329153605,0.2852664576802508,0.073667711598746
Worms,0.5064935064935064,0.4545454545454545,0.4155844155844156,0.4155844155844156,0.2207792207792207,0.1558441558441558,0.1558441558441558,0.4285714285714285,0.4155844155844156,0.2857142857142857
ArticularyWordRecognition,0.9266666666666666,0.8233333333333334,0.3833333333333333,0.68,0.0833333333333333,0.0666666666666666,0.0666666666666666,0.7833333333333333,0.7266666666666667,0.0166666666666666
BasicMotions,0.975,0.975,0.9,0.975,0.475,0.4,0.4,0.825,0.675,0.325
CharacterTrajectories,0.9561281337047354,0.6079387186629527,0.6928969359331476,0.596100278551532,0.3523676880222841,0.3126740947075209,0.3126740947075209,0.7841225626740947,0.8635097493036211,0.1211699164345403
Cricket,0.9583333333333334,0.6944444444444444,0.25,0.4444444444444444,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.6527777777777778,0.8611111111111112,0.0972222222222222
Epilepsy,0.9057971014492754,0.8768115942028986,0.8043478260869565,0.8260869565217391,0.3405797101449275,0.3550724637681159,0.3550724637681159,0.7536231884057971,0.7536231884057971,0.3043478260869565
ERing,0.8851851851851852,0.7555555555555555,0.3259259259259259,0.7,0.3148148148148148,0.2296296296296296,0.2296296296296296,0.7111111111111111,0.6259259259259259,0.2
FaceDetection,0.5717934165720772,0.5664018161180476,0.5385925085130534,0.5431328036322361,0.0,0.0,0.0,0.5258229284903518,0.5303632236095346,0.0
FingerMovements,0.57,0.51,0.54,0.59,0.0,0.0,0.0,0.61,0.59,0.01
HandMovementDirection,0.4729729729729729,0.2567567567567567,0.2027027027027027,0.1891891891891892,0.027027027027027,0.0,0.0,0.4189189189189189,0.4189189189189189,0.0
Heartbeat,0.7463414634146341,0.7365853658536585,0.7560975609756098,0.7365853658536585,0.3463414634146341,0.3170731707317073,0.3170731707317073,0.7268292682926829,0.7268292682926829,0.4926829268292683
JapaneseVowels,0.9432432432432432,0.8594594594594595,0.7297297297297297,0.7621621621621621,0.0378378378378378,0.0216216216216216,0.0216216216216216,0.3837837837837838,0.6027027027027027,0.0405405405405405
Libras,0.8333333333333334,0.55,0.3277777777777778,0.4888888888888889,0.2388888888888889,0.2,0.2,0.3611111111111111,0.3555555555555555,0.1333333333333333
LSST,0.5952960259529603,0.5113544201135442,0.4047039740470397,0.4752635847526358,0.2035685320356853,0.0867802108678021,0.0867802108678021,0.3491484184914842,0.3110300081103,0.1832927818329278
MotorImagery,0.58,0.51,0.55,0.36,0.0,0.0,,0.5,0.5,0.01
NATOPS,0.9055555555555556,0.8277777777777777,0.7944444444444444,0.5611111111111111,0.0944444444444444,0.0944444444444444,0.0944444444444444,0.3111111111111111,0.2777777777777778,0.0277777777777777
PEMS-SF,0.838150289017341,0.7861271676300579,0.6647398843930635,0.3121387283236994,0.0693641618497109,0.0924855491329479,0.0924855491329479,0.2601156069364161,0.2543352601156069,0.0
PenDigits,0.9711263579188107,0.6143510577472842,0.6360777587192682,0.5860491709548313,0.2570040022870211,0.2695826186392224,0.2695826186392224,0.5383076043453402,0.4882790165809034,0.1240708976558033
RacketSports,0.8421052631578947,0.756578947368421,0.6973684210526315,0.5789473684210527,0.25,0.2236842105263158,0.2236842105263158,0.5921052631578947,0.5921052631578947,0.1184210526315789
SelfRegulationSCP1,0.7952218430034129,0.8122866894197952,0.6348122866894198,0.9180887372013652,0.1092150170648464,0.0716723549488054,0.0716723549488054,0.6177474402730375,0.6928327645051194,0.0955631399317406
SelfRegulationSCP2,0.5444444444444444,0.4944444444444444,0.5055555555555555,0.3777777777777777,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.4722222222222222,0.4722222222222222,0.0444444444444444
UWaveGestureLibrary,0.8125,0.73125,0.66875,0.628125,0.065625,0.0875,0.0875,0.353125,0.459375,0.015625
AppliancesEnergy,2.0064969062805176,2.809478282928467,3.879629850387573,4.72231912612915,7.215579986572266,7.177976131439209,7.177976131439209,2.847566604614258,3.1639339923858643,8.054179191589355
LiveFuelMoistureContent,31.13810539245605,31.067689895629883,31.011215209960938,31.127410888671875,30.953413009643555,30.953413009643555,,,,31.10755920410156
IEEEPPG,26.90219688415528,26.902420043945312,26.902467727661133,26.9023380279541,26.90271759033203,26.90271759033203,,,,26.90217399597168
FloodModeling1,0.011864423751831,0.0136426324024796,0.0162724498659372,0.0180401783436536,0.0183963123708963,0.0189903415739536,0.0189903415739536,0.0149124097079038,0.0144442543387413,0.0170569606125354
BenzeneConcentration,0.9882507920265198,2.5293335914611816,6.246968746185303,6.053191184997559,5.044686794281006,4.998751163482666,4.998751163482666,3.7987875938415527,3.929133415222168,4.92174243927002
Covid3Month,0.0306922364979982,0.0357039906084537,0.0359011143445968,0.036345575004816,0.0414221808314323,0.0434083640575408,0.0434083640575408,0.0382838882505893,0.0390323884785175,0.0415920838713645
BeijingPM10Quality,69.68196868896484,93.82849884033205,92.1574935913086,90.4218978881836,86.51910400390625,86.52027130126953,86.52027130126953,67.19454193115234,66.28468322753906,106.11820220947266
